epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,70.0,0.0,10000.0,142.85715,50.0,50.0,,0.03,,0.0055,,
0.0,20000.0,108.0,0.0,20000.0,185.18518,125.0,87.5,,0.03,,0.001,,
0.0,30000.0,146.0,0.0,30000.0,205.47945,325.0,166.66667,,0.03,,0.001,,
0.0,40000.0,187.0,0.0,40000.0,213.90375,346.15384,211.53845,,0.03,,0.001,,
