epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,73.0,0.0,10000.0,136.9863,83.333336,83.333336,,0.03,,0.0055,,
0.0,20000.0,111.0,0.0,20000.0,180.18018,100.0,91.66667,,0.03,,0.001,,
0.0,30000.0,150.0,0.0,30000.0,200.0,350.0,177.77779,,0.03,,0.001,,
