epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,69.0,0.0,10000.0,144.92754,66.666664,66.666664,,0.03,,0.0055,,
0.0,20000.0,108.0,0.0,20000.0,185.18518,81.818184,74.242424,,0.03,,0.001,,
0.0,30000.0,146.0,0.0,30000.0,205.47945,178.57143,109.01876,,0.03,,0.001,,
