epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,71.0,0.0,10000.0,140.84508,200.0,200.0,,0.03,,0.0055,,
0.0,20000.0,110.0,0.0,20000.0,181.81818,183.33333,191.66666,,0.03,,0.001,,
0.0,30000.0,150.0,0.0,30000.0,200.0,350.0,244.44444,,0.03,,0.001,,
0.0,40000.0,191.0,0.0,40000.0,209.42409,440.0,293.3333,,0.03,,0.001,,
