epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,71.0,0.0,10000.0,140.84508,33.333332,33.333332,,0.03,,0.0055,,
0.0,20000.0,111.0,0.0,20000.0,180.18018,75.0,54.166664,,0.03,,0.001,,
0.0,30000.0,151.0,0.0,30000.0,198.67549,425.0,177.77777,,0.03,,0.001,,
0.0,40000.0,190.0,0.0,40000.0,210.52632,458.33334,247.91666,,0.03,,0.001,,
