epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,70.0,0.0,10000.0,142.85715,66.666664,66.666664,,0.03,,0.0055,,
0.0,20000.0,107.0,0.0,20000.0,186.9159,200.0,133.33333,,0.03,,0.001,,
0.0,30000.0,144.0,0.0,30000.0,208.33333,350.0,205.55554,,0.03,,0.001,,
0.0,40000.0,183.0,0.0,40000.0,218.57924,445.45456,265.5303,,0.03,,0.001,,
