epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,70.0,0.0,10000.0,142.85715,0.0,0.0,,0.03,,0.0055,,
0.0,20000.0,108.0,0.0,20000.0,185.18518,216.66667,108.333336,,0.03,,0.001,,
0.0,30000.0,147.0,0.0,30000.0,204.08163,340.0,185.55556,,0.03,,0.001,,
