epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,69.0,0.0,10000.0,144.92754,50.0,50.0,,0.03,,0.0055,,
0.0,20000.0,107.0,0.0,20000.0,186.9159,200.0,125.0,,0.03,,0.001,,
0.0,30000.0,146.0,0.0,30000.0,205.47945,322.22223,190.74074,,0.03,,0.001,,
0.0,40000.0,187.0,0.0,40000.0,213.90375,436.36365,252.14647,,0.03,,0.001,,
