epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,70.0,0.0,10000.0,142.85715,60.0,60.0,,0.03,,0.0055,,
0.0,20000.0,111.0,0.0,20000.0,180.18018,100.0,80.0,,0.03,,0.001,,
0.0,30000.0,151.0,0.0,30000.0,198.67549,300.0,153.33333,,0.03,,0.001,,
