epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,69.0,0.0,10000.0,144.92754,,,,0.03,,0.0055,,
0.0,20000.0,107.0,0.0,20000.0,186.9159,150.0,150.0,,0.03,,0.001,,
0.0,30000.0,145.0,0.0,30000.0,206.89655,422.22223,286.1111,,0.03,,0.001,,
0.0,40000.0,184.0,0.0,40000.0,217.39131,509.0909,360.4377,,0.03,,0.001,,
