epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,0.01,,
0.0,10000.0,71.0,0.0,10000.0,140.84508,100.0,100.0,,0.03,,0.0055,,
0.0,20000.0,110.0,0.0,20000.0,181.81818,350.0,225.0,,0.03,,0.001,,
0.0,30000.0,150.0,0.0,30000.0,200.0,362.5,270.83334,,0.03,,0.001,,
